municipio,estado,populacao_municipio,populacao_estado,area_km2,densidade_populacional,percentual_populacao_estado
Taquaraçu de Minas,Minas Gerais,4368.0,21322691.0,329.287,13.265024127888438,0.020485219243668636
Tarumirim,Minas Gerais,15072.0,21322691.0,731.753,20.59711405351259,0.07068526200562585
Teixeiras,Minas Gerais,12634.0,21322691.0,166.735,75.77293309743004,0.05925143313290053
Teófilo Otoni,Minas Gerais,142571.0,21322691.0,3242.27,43.97258710718108,0.6686351173967676
Timóteo,Minas Gerais,84087.0,21322691.0,144.381,582.3965757267231,0.3943545399593325
Tiradentes,Minas Gerais,8008.0,21322691.0,83.047,96.42732428624755,0.037556235280059164
Tiros,Minas Gerais,8172.0,21322691.0,2091.774,3.9067317979858247,0.03832536896961082
Tocantins,Minas Gerais,16574.0,21322691.0,173.866,95.32628576029815,0.07772940104042216
Tocos do Moji,Minas Gerais,3899.0,21322691.0,114.705,33.99154352469378,0.0182856844851337
Toledo,Minas Gerais,7541.0,21322691.0,136.776,55.133941627186054,0.035366080200665104
Tombos,Minas Gerais,8699.0,21322691.0,285.124,30.50953269454693,0.040796914423231107
Três Corações,Minas Gerais,78079.0,21322691.0,828.038,94.2939816771694,0.36617798382014727
Três Marias,Minas Gerais,29927.0,21322691.0,2678.253,11.174075040707505,0.14035282882446687
Três Pontas,Minas Gerais,57086.0,21322691.0,689.794,82.75804080638568,0.2677241817179642
Tumiritinga,Minas Gerais,5973.0,21322691.0,500.073,11.944256138603764,0.02801241175421995
Tupaciguara,Minas Gerais,26482.0,21322691.0,1822.53,14.530350666381349,0.12419633150431153
Turmalina,Minas Gerais,20650.0,21322691.0,1153.111,17.90807649914015,0.09684518712952318
Turvolândia,Minas Gerais,5078.0,21322691.0,221.0,22.97737556561086,0.023815005338678873
Ubaporanga,Minas Gerais,13423.0,21322691.0,189.045,71.00425824539131,0.06295171655397529
Ubaí,Minas Gerais,11977.0,21322691.0,820.524,14.596769869010535,0.05617020853512345
Uberaba,Minas Gerais,354142.0,21322691.0,4523.957,78.28146907673967,1.6608691651536853
Uberlândia,Minas Gerais,754954.0,21322691.0,4115.206,183.4547286332689,3.5406131430596637
Ubá,Minas Gerais,107222.0,21322691.0,407.452,263.1524694933391,0.5028539784213916
Umburatiba,Minas Gerais,2742.0,21322691.0,405.834,6.756457073581809,0.012859540102138139
Unaí,Minas Gerais,90724.0,21322691.0,8445.432,10.742375286427029,0.42548100518832266
União de Minas,Minas Gerais,3848.0,21322691.0,1147.407,3.35364870529812,0.018046502667041414
Uruana de Minas,Minas Gerais,3360.0,21322691.0,598.221,5.616653377263587,0.01575786095666818
Urucuia,Minas Gerais,18291.0,21322691.0,2076.942,8.806697538977978,0.08578185558286242
Urucânia,Minas Gerais,10875.0,21322691.0,138.792,78.35466021096316,0.05100200532850192
Vargem Alegre,Minas Gerais,5834.0,21322691.0,116.664,50.00685729959542,0.027360524053929216
Vargem Bonita,Minas Gerais,2206.0,21322691.0,409.888,5.381957998282458,0.010345786092383931
Vargem Grande do Rio Pardo,Minas Gerais,4727.0,21322691.0,491.512,9.61726265075929,0.022168871649455503
Varginha,Minas Gerais,142802.0,21322691.0,395.396,361.16197432447467,0.6697184703375386
Varjão de Minas,Minas Gerais,7243.0,21322691.0,651.505,11.117336014305339,0.03396850800867489
Varzelândia,Minas Gerais,19214.0,21322691.0,814.994,23.575633685646764,0.09011057750637572
Vazante,Minas Gerais,20433.0,21322691.0,1913.396,10.678918530194482,0.09582749194273837
Verdelândia,Minas Gerais,7770.0,21322691.0,1570.582,4.947210651847532,0.03644005346229517
Veredinha,Minas Gerais,5257.0,21322691.0,631.692,8.32209367856487,0.02465448662178709
Vermelho Novo,Minas Gerais,5034.0,21322691.0,115.242,43.681990940802834,0.02360865239757965
Veríssimo,Minas Gerais,3480.0,21322691.0,1031.823,3.3726714756309946,0.016320641705120615
Vespasiano,Minas Gerais,136826.0,21322691.0,71.04,1926.0416666666665,0.6416919890646072
Vieiras,Minas Gerais,3780.0,21322691.0,112.691,33.54305135281433,0.017727593576251702
Virgem da Lapa,Minas Gerais,11867.0,21322691.0,868.914,13.657277935445856,0.05565432618237538
Virginópolis,Minas Gerais,10519.0,21322691.0,439.878,23.913448728965758,0.04933242244142637
Virgolândia,Minas Gerais,4530.0,21322691.0,281.022,16.11973439801866,0.02124497325407942
Virgínia,Minas Gerais,9142.0,21322691.0,326.515,27.99871368849823,0.04287451335293467
Visconde do Rio Branco,Minas Gerais,40608.0,21322691.0,243.351,166.87007655608565,0.190445005276304
Viçosa,Minas Gerais,79221.0,21322691.0,299.418,264.5832915856762,0.3715337806095863
Volta Grande,Minas Gerais,4473.0,21322691.0,205.552,21.76091694559041,0.020977652398564518
Várzea da Palma,Minas Gerais,34639.0,21322691.0,2220.279,15.60119246274905,0.1624513528803658
Wenceslau Braz,Minas Gerais,2387.0,21322691.0,102.487,23.290758827948913,0.01119464705463302
Água Boa,Minas Gerais,12545.0,21322691.0,1320.344,9.50131177935447,0.05883403741113164
Água Comprida,Minas Gerais,2165.0,21322691.0,492.167,4.3989133769635105,0.010153502669996015
Águas Formosas,Minas Gerais,18841.0,21322691.0,820.079,22.974615860179327,0.08836126734660274
Águas Vermelhas,Minas Gerais,14486.0,21322691.0,1256.607,11.527868299317129,0.06793701601734978
Abatiá,Paraná,7271.0,11824665.0,228.717,31.790378502691098,0.06149011409625558
Adrianópolis,Paraná,6327.0,11824665.0,1349.311,4.689059823865662,0.053506801249760566
Agudos do Sul,Paraná,10646.0,11824665.0,192.261,55.37264447807928,0.09003214890231562
Almirante Tamandaré,Paraná,124788.0,11824665.0,194.228,642.4820314269826,1.0553195375936655
Altamira do Paraná,Paraná,3543.0,11824665.0,386.945,9.156340048327282,0.029962793871961702
Alto Paraná,Paraná,14138.0,11824665.0,407.719,34.67584292122761,0.11956364091498575
Alto Paraíso,Paraná,3077.0,11824665.0,967.772,3.1794678911975134,0.026021878843924963
Alto Piquiri,Paraná,9802.0,11824665.0,447.666,21.895788377942484,0.08289452597600017
Altônia,Paraná,18750.0,11824665.0,661.56,28.3421004897515,0.1585668600336669
Alvorada do Sul,Paraná,10478.0,11824665.0,424.25,24.697701826753093,0.08861138983641396
Amaporã,Paraná,4736.0,11824665.0,384.735,12.309771661013425,0.04005187461970381
Ampére,Paraná,20199.0,11824665.0,298.349,67.70258991985897,0.1708209069770687
Anahy,Paraná,2965.0,11824665.0,102.895,28.81578307983867,0.02507470613332386
Andirá,Paraná,20044.0,11824665.0,235.944,84.95236157732344,0.16951008760079037
Antonina,Paraná,18223.0,11824665.0,891.582,20.438950090961907,0.15411007415432065
Antônio Olinto,Paraná,7071.0,11824665.0,469.62,15.056854478088667,0.05979873425589647
Apucarana,Paraná,134306.0,11824665.0,556.99,241.1282069696045,1.1358123041963557
Arapongas,Paraná,123863.0,11824665.0,382.215,324.0662977643473,1.0474969058320045
Arapoti,Paraná,26310.0,11824665.0,1358.176,19.37156892773838,0.2225010179992414
Arapuã,Paraná,3573.0,11824665.0,217.371,16.43733524711208,0.030216500848015568
Araruna,Paraná,14824.0,11824665.0,493.191,30.057320591819398,0.1253650737674175
Araucária,Paraná,160038.0,11824665.0,469.24,341.05788082857384,1.3534252344569593
Ariranha do Ivaí,Paraná,2351.0,11824665.0,234.076,10.043746475503683,0.019882170023421384
Assaí,Paraná,13643.0,11824665.0,440.347,30.98238434689007,0.11537747581009694
Assis Chateaubriand,Paraná,38105.0,11824665.0,980.727,38.85382986294861,0.32225014408442015
Astorga,Paraná,26145.0,11824665.0,434.792,60.13220114445528,0.22110562963094516
Atalaia,Paraná,4045.0,11824665.0,137.663,29.383349193319916,0.03420815727126308
Balsa Nova,Paraná,13871.0,11824665.0,348.926,39.75341476416203,0.11730564882810633
Bandeirantes,Paraná,31807.0,11824665.0,445.192,71.44557853690092,0.2689885929115116
Barbosa Ferraz,Paraná,10692.0,11824665.0,538.636,19.850139983216867,0.09042116626559822
Barra do Jacaré,Paraná,2866.0,11824665.0,115.855,24.737818825255708,0.0242374731123461
Barracão,Paraná,9900.0,11824665.0,161.213,61.40943968538517,0.08372330209777613
Bela Vista da Caroba,Paraná,4100.0,11824665.0,148.107,27.682688866832763,0.03467328672736183
Bela Vista do Paraíso,Paraná,14998.0,11824665.0,242.689,61.79925748591819,0.12683657422852995
Bituruna,Paraná,15689.0,11824665.0,1234.946,12.70419921194935,0.13268029157697067
Boa Esperança,Paraná,4622.0,11824665.0,302.739,15.267276432834885,0.039087788110699115
Boa Esperança do Iguaçu,Paraná,2448.0,11824665.0,151.797,16.126800924919465,0.020702489245995555
Boa Ventura de São Roque,Paraná,6244.0,11824665.0,620.453,10.063614810469126,0.05280487861601153
Boa Vista da Aparecida,Paraná,8034.0,11824665.0,266.175,30.183150183150182,0.0679427281872256
Bocaiúva do Sul,Paraná,13804.0,11824665.0,825.665,16.71864497102336,0.11673903658158603
Bom Jesus do Sul,Paraná,4061.0,11824665.0,176.129,23.056963929846876,0.034343467658491805
Bom Sucesso,Paraná,6677.0,11824665.0,322.755,20.687518396306796,0.05646671597038901
Bom Sucesso do Sul,Paraná,3234.0,11824665.0,195.931,16.505810719079676,0.02734961201860687
Borrazópolis,Paraná,7824.0,11824665.0,334.378,23.39866857269318,0.06616677935484853
Braganey,Paraná,4802.0,11824665.0,343.321,13.986910209395871,0.04061002996702232
Brasilândia do Sul,Paraná,3828.0,11824665.0,291.036,13.153011998515648,0.03237301014447344
Cafeara,Paraná,2655.0,11824665.0,185.8,14.28955866523143,0.022453067380767237
Cafelândia,Paraná,19844.0,11824665.0,274.904,72.18519919681053,0.16781870776043128
Cafezal do Sul,Paraná,4561.0,11824665.0,335.392,13.599012498807365,0.03857191725938959
Califórnia,Paraná,8921.0,11824665.0,141.817,62.90501138791541,0.07544399777921827
Cambará,Paraná,23430.0,11824665.0,366.153,63.989643673546304,0.19814514829807017
Cambira,Paraná,9899.0,11824665.0,164.786,60.071850764021214,0.08371484519857433
Cambé,Paraná,111009.0,11824665.0,495.375,224.0908402725208,0.9387919234921244
Campina Grande do Sul,Paraná,49971.0,11824665.0,539.245,92.66845311500339,0.4225997100129264
Campina da Lagoa,Paraná,15979.0,11824665.0,796.614,20.058648228627664,0.1351327923454914
Campina do Simão,Paraná,3973.0,11824665.0,448.424,8.859918291616863,0.0335992605287338
Campo Bonito,Paraná,4032.0,11824665.0,433.832,9.293920227184717,0.034098217581639736
Campo Largo,Paraná,142695.0,11824665.0,1243.551,114.74800792247363,1.2067572316002186
Campo Magro,Paraná,31555.0,11824665.0,275.352,114.59876812225806,0.26685745431265917
Campo Mourão,Paraná,103340.0,11824665.0,749.637,137.85338770631654,0.873935963513554
Campo do Tenente,Paraná,7666.0,11824665.0,304.488,25.1766900501826,0.06483058928096483
Candói,Paraná,15174.0,11824665.0,1512.786,10.030500017847864,0.12832498848804597
Cantagalo,Paraná,10799.0,11824665.0,583.304,18.513502393263206,0.09132605448019035
Capanema,Paraná,21022.0,11824665.0,419.036,50.167527372349866,0.17778093502014644
Capitão Leônidas Marques,Paraná,14796.0,11824665.0,280.063,52.83097017456787,0.12512828058976724
Carambeí,Paraná,24159.0,11824665.0,649.68,37.185999261174736,0.20431022781617916
Carlópolis,Paraná,17567.0,11824665.0,451.418,38.91515181051708,0.14856234827794274
Cascavel,Paraná,364104.0,11824665.0,2091.199,174.1125545679775,3.0791908269705734
Castro,Paraná,75291.0,11824665.0,2531.503,29.74161989932463,0.6367283978023902
Catanduvas,Paraná,10627.0,11824665.0,580.421,18.3091238945524,0.08987146781748151
Centenário do Sul,Paraná,10936.0,11824665.0,371.834,29.41097371407671,0.09248464967083635
Cerro Azul,Paraná,16240.0,11824665.0,1341.189,12.108658809459367,0.13734004303716005
Chopinzinho,Paraná,21559.0,11824665.0,959.692,22.46449902677109,0.18232228989151067
Cianorte,Paraná,82359.0,11824665.0,811.666,101.46907718199357,0.6965017613606812
Cidade Gaúcha,Paraná,11684.0,11824665.0,403.045,28.98931881055465,0.09881041027377943
Clevelândia,Paraná,14975.0,11824665.0,703.638,21.28225024799684,0.12664206554688864
Colombo,Paraná,240720.0,11824665.0,197.58,1218.341937443061,2.0357447758562293
Colorado,Paraná,23278.0,11824665.0,407.568,57.11439563459349,0.19685969961939723
Congonhinhas,Paraná,8442.0,11824665.0,535.963,15.75108729520508,0.0713931430615582
Conselheiro Mairinck,Paraná,3486.0,11824665.0,204.705,17.029383747343736,0.02948075061745935
Contenda,Paraná,19827.0,11824665.0,299.037,66.30283209101215,0.16767494047400075
Corbélia,Paraná,17862.0,11824665.0,529.137,33.75685314011306,0.15105713354247244
Cornélio Procópio,Paraná,45830.0,11824665.0,635.1,72.16186427334277,0.3875796904182909
Coronel Domingos Soares,Paraná,5516.0,11824665.0,1556.186,3.544563439074764,0.04664825599710436
Coronel Vivida,Paraná,23859.0,11824665.0,684.417,34.860326379970104,0.20177315805564047
Corumbataí do Sul,Paraná,3780.0,11824665.0,164.341,23.00095533068437,0.03196707898278725
Cruz Machado,Paraná,15910.0,11824665.0,1478.35,10.761998173639531,0.13454926630056752
Cruzeiro do Iguaçu,Paraná,4171.0,11824665.0,161.862,25.768864835477135,0.035273726570689314
Cruzeiro do Oeste,Paraná,24622.0,11824665.0,775.984,31.73003567083857,0.20822577214661048
Cruzeiro do Sul,Paraná,4547.0,11824665.0,259.103,17.54900560780848,0.03845352067056445
Cruzmaltina,Paraná,2896.0,11824665.0,312.299,9.273164499406018,0.02449118008839997
Curitiba,Paraná,1829225.0,11824665.0,434.892,4206.159230337647,15.4695714424045
Curiúva,Paraná,13802.0,11824665.0,576.263,23.950869655001274,0.11672212278318243
Cândido de Abreu,Paraná,15255.0,11824665.0,1510.16,10.101578640673836,0.1290099973233914
Céu Azul,Paraná,11251.0,11824665.0,1179.449,9.539200084107069,0.09514857291940194
Diamante D'Oeste,Paraná,4557.0,11824665.0,309.11,14.742324738766134,0.03853808966258241
Diamante do Norte,Paraná,5164.0,11824665.0,242.887,21.260915569791713,0.04367142747807232
Diamante do Sul,Paraná,3170.0,11824665.0,347.233,9.129316626011928,0.026808370469691954
Dois Vizinhos,Paraná,47014.0,11824665.0,418.648,112.29959297548298,0.39759265907321684
Douradina,Paraná,9525.0,11824665.0,420.604,22.646004317600404,0.0805519648971028
Doutor Camargo,Paraná,6484.0,11824665.0,118.279,54.8195368577685,0.05483453442444247
Doutor Ulysses,Paraná,5773.0,11824665.0,777.482,7.425252288798969,0.04882167909196582
Engenheiro Beltrão,Paraná,12431.0,11824665.0,467.47,26.592080775236912,0.10512771397752073
Entre Rios do Oeste,Paraná,4729.0,11824665.0,120.967,39.09330643894616,0.03999267632529125
Enéas Marques,Paraná,6070.0,11824665.0,192.203,31.58119280136106,0.051333378154899106
Esperança Nova,Paraná,1858.0,11824665.0,141.286,13.150630635731778,0.01571291871693617
Espigão Alto do Iguaçu,Paraná,4881.0,11824665.0,326.44,14.952211738757505,0.04127812500396417
Farol,Paraná,3023.0,11824665.0,289.232,10.451817226309675,0.025565206287028006
Faxinal,Paraná,16618.0,11824665.0,715.943,23.211345037244584,0.14053675093543877
Fazenda Rio Grande,Paraná,161506.0,11824665.0,116.678,1384.2026774541903,1.3658399624851951
Fernandes Pinheiro,Paraná,6387.0,11824665.0,406.5,15.712177121771218,0.0540142152018683
Figueira,Paraná,8144.0,11824665.0,129.769,62.75766939715957,0.06887298709942312
Flor da Serra do Sul,Paraná,4367.0,11824665.0,255.721,17.07720523539326,0.03693127881424125
Floraí,Paraná,4825.0,11824665.0,191.133,25.244201681551587,0.040804538648663624
Floresta,Paraná,11226.0,11824665.0,158.226,70.94914868605666,0.09493715043935706
Florestópolis,Paraná,11639.0,11824665.0,246.853,47.149518134274246,0.09842984980969861
Flórida,Paraná,2704.0,11824665.0,83.046,32.560267803386076,0.022867455441655218
Formosa do Oeste,Paraná,7756.0,11824665.0,275.901,28.11153275993925,0.06559171020912644
Foz do Iguaçu,Paraná,295500.0,11824665.0,609.192,485.0687467990387,2.499013714130591
Foz do Jordão,Paraná,4925.0,11824665.0,235.382,20.923435096991273,0.04165022856884318
Francisco Alves,Paraná,8464.0,11824665.0,321.898,26.29404345475896,0.07157919484399769
Francisco Beltrão,Paraná,101302.0,11824665.0,735.111,137.8050389669043,0.8567008029402946
Fênix,Paraná,4512.0,11824665.0,234.099,19.273896941037766,0.03815752919850161
General Carneiro,Paraná,10861.0,11824665.0,1071.183,10.139257251095284,0.09185038223070167
Godoy Moreira,Paraná,2970.0,11824665.0,131.012,22.66967911336366,0.025116990629332838
Goioerê,Paraná,28970.0,11824665.0,564.163,51.35040759496812,0.24499636987601764
Goioxim,Paraná,6531.0,11824665.0,702.471,9.297180951242115,0.05523200868692686
Grandes Rios,Paraná,5586.0,11824665.0,314.198,17.778598208772813,0.04724023894123005
Guairaçá,Paraná,6733.0,11824665.0,493.94,13.631210268453659,0.056940302325689564
Guamiranga,Paraná,7961.0,11824665.0,244.795,32.52108907453175,0.06732537454549452
Guapirama,Paraná,4792.0,11824665.0,189.1,25.341089370703333,0.04052546097500437
Guaporema,Paraná,2217.0,11824665.0,201.15,11.021625652498136,0.018748945530380774
Guaraci,Paraná,4762.0,11824665.0,211.68,22.496220710506424,0.0402717539989505
Guaraniaçu,Paraná,13814.0,11824665.0,1238.32,11.155436397700111,0.116823605573604
Guarapuava,Paraná,188710.0,11824665.0,3168.087,59.56591469868094,1.5959014483708418
Guaraqueçaba,Paraná,7474.0,11824665.0,2011.357,3.7158992660179173,0.06320686463422008
Guaratuba,Paraná,44323.0,11824665.0,1326.67,33.40921253966698,0.374835143321185
Guaíra,Paraná,32966.0,11824665.0,563.742,58.477104774879294,0.2787901390863927
Honório Serpa,Paraná,4872.0,11824665.0,502.235,9.700638147480761,0.041202012911148014
Ibaiti,Paraná,29440.0,11824665.0,898.221,32.77589813642745,0.24897111250086154
Ibema,Paraná,6327.0,11824665.0,145.446,43.50068066498907,0.053506801249760566
Ibiporã,Paraná,53054.0,11824665.0,297.742,178.1878270448912,0.4486723302520621
Icaraíma,Paraná,9139.0,11824665.0,675.24,13.534447011432972,0.0772876018052097
Iguaraçu,Paraná,5599.0,11824665.0,164.983,33.9368298551972,0.04735017863085339
Iguatu,Paraná,2162.0,11824665.0,106.937,20.21751124493861,0.01828381607428202
Imbaú,Paraná,14815.0,11824665.0,330.734,44.79430599817376,0.12528896167460135
Imbituva,Paraná,30757.0,11824665.0,756.535,40.65509196534199,0.2601088487496263
Inajá,Paraná,2510.0,11824665.0,194.704,12.891363300189004,0.02122681699650688
Indianópolis,Paraná,4531.0,11824665.0,122.622,36.950954967297875,0.03831821028333572
Inácio Martins,Paraná,9633.0,11824665.0,936.208,10.289380137747168,0.08146531001089671
Ipiranga,Paraná,14338.0,11824665.0,900.721,15.918358737056202,0.12125502075534486
Iporã,Paraná,16062.0,11824665.0,647.894,24.791092370048187,0.13583471497924043
Iracema do Oeste,Paraná,2344.0,11824665.0,81.538,28.74733253207094,0.019822971729008813
Irati,Paraná,60796.0,11824665.0,999.517,60.82537865789176,0.5141456438723634
Iretama,Paraná,10843.0,11824665.0,570.459,19.007500977283208,0.09169815804506935
Itaguajé,Paraná,4532.0,11824665.0,194.353,23.318394879420435,0.038326667182537515
Itaipulândia,Paraná,11984.0,11824665.0,330.846,36.22229073345303,0.1013474800343181
Itambaracá,Paraná,5874.0,11824665.0,207.342,28.330005498162453,0.04967582591134717
Itambé,Paraná,6215.0,11824665.0,243.822,25.489906571187177,0.052559628539159464
Itapejara d'Oeste,Paraná,12766.0,11824665.0,254.014,50.25707244482587,0.10796077521012222
Itaperuçu,Paraná,32890.0,11824665.0,322.991,101.82946274044788,0.2781474147470563
Itaúna do Sul,Paraná,3620.0,11824665.0,128.87,28.090323581904244,0.030613975110499958
Ivaiporã,Paraná,33529.0,11824665.0,436.989,76.72733180926751,0.28355137333700364
Ivatuba,Paraná,2705.0,11824665.0,96.661,27.98439908546363,0.022875912340857014
Ivaté,Paraná,6833.0,11824665.0,410.156,16.659514916275757,0.057785992245869125
Ivaí,Paraná,13473.0,11824665.0,607.848,22.16508074387018,0.1139398029457917
Jaboti,Paraná,5576.0,11824665.0,139.277,40.03532528701796,0.04715566994921209
Jacarezinho,Paraná,41400.0,11824665.0,602.528,68.71049976100696,0.35011562695433657
Jaguapitã,Paraná,15719.0,11824665.0,475.004,33.09235290650184,0.13293399855302454
Jaguariaíva,Paraná,36231.0,11824665.0,1453.066,24.934173671395516,0.30640191498025526
Jandaia do Sul,Paraná,21851.0,11824665.0,187.6,116.47654584221749,0.18479170445843499
Janiópolis,Paraná,5835.0,11824665.0,335.65,17.384179949352006,0.04934600684247714
Japira,Paraná,5060.0,11824665.0,187.802,26.943270039722687,0.042791909961085575
Japurá,Paraná,9354.0,11824665.0,165.185,56.627417743741866,0.07910583513359574
Jardim Alegre,Paraná,12130.0,11824665.0,413.386,29.343035322918528,0.10258218731778025
Jardim Olinda,Paraná,1353.0,11824665.0,128.515,10.527953935338289,0.011442184620029404
Jataizinho,Paraná,11971.0,11824665.0,159.178,75.20511628491374,0.10123754034469476
Jesuítas,Paraná,10860.0,11824665.0,247.496,43.87949704237644,0.09184192533149989
Joaquim Távora,Paraná,12280.0,11824665.0,289.173,42.46592870012069,0.10385072219804958
Jundiaí do Sul,Paraná,3366.0,11824665.0,320.816,10.491995411700165,0.02846592271324389
Juranda,Paraná,7898.0,11824665.0,354.364,22.287817046878352,0.06679258989578139
Jussara,Paraná,6795.0,11824665.0,210.869,32.22379771327222,0.05746463007620089
Kaloré,Paraná,4657.0,11824665.0,193.299,24.092209478579814,0.039383779582761964
Lapa,Paraná,45857.0,11824665.0,2093.859,21.900710601812253,0.38780802669673936
Laranjal,Paraná,5575.0,11824665.0,559.439,9.965340278386027,0.047147213050010295
Laranjeiras do Sul,Paraná,33103.0,11824665.0,673.688,49.136989229435585,0.2799487342770387
Leópolis,Paraná,3751.0,11824665.0,344.918,10.875048562266974,0.03172182890593518
Lidianópolis,Paraná,3989.0,11824665.0,151.456,26.33768223114304,0.033734570915962526
Lindoeste,Paraná,5226.0,11824665.0,347.093,15.05648342086991,0.04419575522858364
Loanda,Paraná,23813.0,11824665.0,722.496,32.95935202409425,0.20138414069235788
Lobato,Paraná,4693.0,11824665.0,240.904,19.480789027994554,0.0396882279540266
Londrina,Paraná,577318.0,11824665.0,1652.569,349.3457761824166,4.882320133382214
Luiziana,Paraná,6696.0,11824665.0,916.839,7.3033542421297515,0.05662739705522313
Lunardelli,Paraná,4902.0,11824665.0,199.213,24.60682786765924,0.04145571988720188
Lupionópolis,Paraná,4911.0,11824665.0,121.066,40.56465068640246,0.04153183198001804
Mallet,Paraná,13655.0,11824665.0,760.224,17.961811255629918,0.11547895860051849
Mamborê,Paraná,13572.0,11824665.0,788.061,17.222017077358224,0.11477703596676946
Mandaguari,Paraná,38050.0,11824665.0,335.814,113.30677101014251,0.3217850146283214
Mandaguaçu,Paraná,33752.0,11824665.0,294.019,114.79530234440631,0.28543726185900403
Mandirituba,Paraná,28761.0,11824665.0,379.179,75.85071958098946,0.24322887794284237
Manfrinópolis,Paraná,2761.0,11824665.0,215.779,12.795499098614787,0.023349498696157565
Mangueirinha,Paraná,16764.0,11824665.0,1055.458,15.883152148166955,0.14177145821890091
Manoel Ribas,Paraná,14576.0,11824665.0,571.135,25.521111471018237,0.12326776276537221
Marechal Cândido Rondon,Paraná,58140.0,11824665.0,745.748,77.9619925229434,0.4916841195923944
Maria Helena,Paraná,5935.0,11824665.0,486.224,12.206308203626312,0.0501916967626567
Marialva,Paraná,44098.0,11824665.0,475.564,92.72779268405515,0.372932341000781
Marilena,Paraná,7409.0,11824665.0,232.363,31.88545508536213,0.06265716618610337
Mariluz,Paraná,9934.0,11824665.0,433.17,22.93325945933467,0.08401083667063718
Marilândia do Sul,Paraná,8774.0,11824665.0,384.424,22.823757101533726,0.07420083359655431
Maringá,Paraná,425983.0,11824665.0,487.012,874.6868660320484,3.602495292678482
Maripá,Paraná,6767.0,11824665.0,283.793,23.844844657902062,0.05722783689855062
Mariópolis,Paraná,6475.0,11824665.0,230.365,28.107568424022745,0.05475842233162631
Marmeleiro,Paraná,16386.0,11824665.0,387.612,42.27423299588248,0.1385747503206222
Marquinho,Paraná,4521.0,11824665.0,503.858,8.972766136490836,0.03823364129131777
Marumbi,Paraná,4778.0,11824665.0,208.47,22.919364896627812,0.040407064386179234
Matelândia,Paraná,19022.0,11824665.0,639.746,29.733675552484893,0.1608671366165553
Matinhos,Paraná,41416.0,11824665.0,117.899,351.28372590098303,0.3502509373415653
Mato Rico,Paraná,3237.0,11824665.0,394.533,8.204636874481983,0.027374982716212255
Mauá da Serra,Paraná,9628.0,11824665.0,108.324,88.88150363723643,0.08142302551488774
Medianeira,Paraná,57120.0,11824665.0,328.732,173.75856320650254,0.4830580824065629
Mercedes,Paraná,6136.0,11824665.0,197.136,31.125720314909504,0.05189153350221761
Mirador,Paraná,2258.0,11824665.0,221.708,10.184567088242192,0.019095678397654393
Miraselva,Paraná,2008.0,11824665.0,90.294,22.238465457283983,0.0169814535972055
Missal,Paraná,11301.0,11824665.0,324.397,34.83694362155014,0.09557141787949172
Moreira Sales,Paraná,11137.0,11824665.0,353.772,31.480727700326764,0.09418448641039724
Morretes,Paraná,18908.0,11824665.0,684.58,27.61985450933419,0.15990305010755063
Munhoz de Melo,Paraná,4045.0,11824665.0,137.018,29.52166868586609,0.03420815727126308
Nossa Senhora das Graças,Paraná,3685.0,11824665.0,185.769,19.83646356496509,0.03116367355861667
Nova Aliança do Ivaí,Paraná,1327.0,11824665.0,131.272,10.108781766103968,0.01122230524078272
Nova América da Colina,Paraná,3299.0,11824665.0,129.476,25.479625567672773,0.027899310466723583
Nova Aurora,Paraná,14219.0,11824665.0,470.642,30.211923287764375,0.1202486497503312
Nova Cantu,Paraná,6799.0,11824665.0,555.488,12.239688346102884,0.057498457673008076
Nova Esperança,Paraná,27142.0,11824665.0,401.587,67.58684917589464,0.22953715813513534
Nova Esperança do Sudoeste,Paraná,5744.0,11824665.0,208.472,27.552860815840976,0.04857642901511375
Nova Fátima,Paraná,7201.0,11824665.0,283.423,25.40725346919622,0.060898131152129886
Nova Laranjeiras,Paraná,12287.0,11824665.0,1210.205,10.152825347771659,0.10390992049246214
Nova Londrina,Paraná,13085.0,11824665.0,269.389,48.57288159501687,0.11065852605549502
Nova Olímpia,Paraná,5960.0,11824665.0,136.347,43.7119995306094,0.05040311924270159
Nova Prata do Iguaçu,Paraná,13196.0,11824665.0,352.565,37.428559272758214,0.11159724186689433
Nova Santa Bárbara,Paraná,4280.0,11824665.0,76.887,55.66610740437265,0.036195528583685035
Nova Santa Rosa,Paraná,8535.0,11824665.0,204.665,41.70229399262209,0.07217963468732519
Nova Tebas,Paraná,6870.0,11824665.0,545.686,12.58965778854506,0.05809889751633556
Novo Itacolomi,Paraná,3210.0,11824665.0,161.411,19.887120456474467,0.027146646437763773
Ortigueira,Paraná,24627.0,11824665.0,2429.52,10.136570186703546,0.20826805664261946
Ourizona,Paraná,3206.0,11824665.0,176.457,18.168732325722413,0.027112818840956593
Ouro Verde do Oeste,Paraná,7031.0,11824665.0,293.042,23.993147739914416,0.05946045828782464
Paiçandu,Paraná,48207.0,11824665.0,171.379,281.28883935604716,0.407681739820959
Palmas,Paraná,49891.0,11824665.0,1557.903,32.02445851891934,0.42192315807678277
Palmeira,Paraná,34806.0,11824665.0,1470.072,23.676391360423164,0.29435083361769654
Palmital,Paraná,12967.0,11824665.0,817.647,15.858922004238993,0.10966061194968314
Palotina,Paraná,36623.0,11824665.0,651.238,56.23596903129117,0.30971701946735913
Paranacity,Paraná,9597.0,11824665.0,348.631,27.527672524818506,0.08116086163963207
